x,y,sd
2855.8,23115.4,39.4
2752.8,24765.1,30.9
2913.5,23102.4,30.1
1767.6,20171.2,29.6
2818.7,23178.1,45.0
1366.3,22850.7,31.1
4252.2,25303.8,24.5
1273.7,19752.1,21.9
1302.5,22812.8,39.5
2452.3,18560.3,29.1
4264.8,25249.4,37.5
1474.4,5268.6,22.6
2642.0,23310.6,30.0
1274.0,19780.2,32.2
1208.8,22902.0,26.4
4234.0,25349.6,36.3
1150.3,23114.7,35.9
1247.5,22979.0,30.8
5157.2,25247.8,41.9
4205.6,25384.5,27.2
2098.3,24708.8,22.0
1065.5,1662.0,31.2
1097.8,24122.3,28.6
14897.2,4257.3,26.6
1223.6,19745.7,21.5
500.5,1609.5,15.1
1295.3,22856.8,42.6
2165.1,24750.3,28.6
2750.3,24665.0,41.1
2366.9,10054.5,25.8
1382.1,10401.3,31.4
1746.0,20186.1,28.1
1277.4,22936.3,41.4
5271.5,25188.5,46.4
4058.9,24270.5,38.5
2911.4,23089.9,38.1
2756.1,24686.3,38.2
2091.8,24682.0,35.6
2171.6,16135.1,19.7
4047.0,24317.0,35.4
2189.0,16113.9,12.4
15000.0,4349.2,17.7
2424.0,17867.3,30.3
4091.5,24212.2,30.7
2940.8,23120.1,27.5
1212.6,23083.5,56.6
4108.6,24245.1,35.6
1448.7,24532.7,40.6
5129.9,25301.5,38.8
1767.7,20202.2,32.2
2978.1,23102.4,40.1
2650.0,23273.4,56.9
388.9,869.8,82.1
4413.8,25441.7,39.5
1336.2,21034.0,27.9
1400.5,20838.9,47.4
4336.3,25348.7,47.7
2551.1,24838.1,38.3
2181.4,24732.2,37.4
1227.2,19627.7,17.1
2117.6,15246.0,21.5
1192.6,19684.3,20.6
806.0,1350.2,14.6
600.6,6285.9,13.6
4401.8,25122.3,45.2
1205.4,19614.1,19.8
1273.0,22743.9,42.9
2109.4,24669.2,28.4
1179.9,19666.9,21.8
4314.4,25248.5,49.0
1361.3,20871.5,51.5
1316.7,22967.2,31.4
4534.6,25349.9,41.3
1347.0,23027.3,51.0
5683.3,24840.3,31.8
1353.5,20919.1,32.2
2145.9,15249.6,30.7
1291.5,22907.3,30.7
1420.8,10816.7,31.9
534.4,701.9,15.1
2139.7,15280.9,23.5
2218.2,24423.7,34.9
2257.9,24905.1,39.9
1057.3,3858.4,31.2
2953.5,25293.3,60.3
2234.2,24773.4,35.5
996.6,11059.9,23.1
1933.6,10066.2,23.3
2151.5,15265.2,15.9
1883.6,8000.5,13.1
1845.1,10085.8,33.6
2125.7,15237.9,16.8
1060.6,11042.7,22.5
1280.3,22859.3,46.9
4443.3,25224.3,43.4
887.9,23705.8,17.3
1849.1,24949.6,51.9
2177.4,24936.0,30.1
2032.4,17718.4,16.2
4391.9,25242.0,46.4
1173.9,22992.3,72.2
2557.9,24664.3,40.7
3380.5,5831.6,34.5
2490.2,23379.1,49.3
1188.7,22774.9,36.7
2776.4,8953.0,16.7
4322.9,25313.9,41.0
2183.2,24857.4,17.0
1185.5,10571.9,19.1
2558.0,17264.1,19.8
5852.9,9927.0,26.9
1047.0,22971.5,47.0
2147.7,24758.0,33.7
4292.9,25449.5,37.5
3123.2,23692.1,20.3
2453.4,25031.9,32.7
2149.6,24830.4,21.8
4303.3,25449.0,42.2
1269.6,23452.8,53.1
1285.1,22849.7,41.5
1689.5,5776.9,17.1
2030.3,18946.3,27.6
1841.7,24149.8,47.3
1958.9,18903.6,35.2
2123.5,24790.2,18.2
2094.8,24906.5,46.0
5557.8,24901.3,33.3
3680.5,8244.3,29.8
2249.9,24813.6,31.3
23435.3,4248.5,18.3
2297.2,23856.5,52.7
5055.2,6408.8,21.9
5137.0,6396.0,16.1
5234.9,6416.8,15.3
1362.0,20987.3,22.8
5231.8,6445.1,18.7
1550.0,23922.1,46.2
2109.3,24920.2,23.9
2462.0,23454.3,61.6
1309.7,21037.7,33.3
5250.7,25247.4,51.5
2164.8,24872.7,47.2
2333.2,23629.9,38.5
2136.9,24732.8,30.7
1297.2,22849.9,25.5
2120.0,1645.8,32.4
2252.2,23718.9,56.3
2165.8,24702.7,29.4
2302.8,23848.8,58.0
2290.1,5415.0,13.2
1282.3,19663.1,32.9
3546.2,7650.9,24.9
1099.7,23380.2,12.6
2772.7,24861.3,45.9
4505.1,25248.8,50.8
5238.9,6093.1,24.3
1245.4,19685.7,19.5
1460.9,22648.5,52.5
2254.2,23835.0,45.4
2142.4,24862.9,22.2
1523.0,19722.8,26.0
2154.1,24919.3,39.0
804.9,25011.8,15.9
1511.9,23832.6,66.2
1548.4,24796.9,49.5
2122.6,24749.0,31.6
2750.2,25063.9,43.9
2164.0,24755.0,30.9
1448.8,24758.1,49.5
2177.5,24830.9,24.9
4350.7,25339.7,35.1
2106.6,24863.4,28.0
1948.3,24797.2,29.6
2071.1,24348.6,45.4
10293.3,14677.8,14.3
1317.0,21038.1,32.5
5714.2,24980.6,35.5
2116.7,24827.5,29.8
2115.2,18841.8,19.4
1092.4,22946.6,34.9
6498.1,2291.2,38.7
2121.9,18862.8,17.3
2160.3,18877.3,20.9
2124.2,18846.2,20.4
1549.4,24861.9,40.6
13618.2,12077.1,13.1
1727.2,21331.2,33.6
3084.7,8518.6,16.3
1692.4,21297.2,33.1
2199.2,18465.7,30.2
2176.8,24707.3,44.2
1730.2,21320.6,25.3
1966.9,24449.9,37.8
2372.7,24949.3,33.1
2468.3,22781.0,34.7
1745.4,21307.7,32.1
2140.6,24743.2,32.0
1658.5,21267.9,38.6
2157.0,24943.0,33.8
2250.0,24781.5,37.6
1649.2,24349.8,39.8
1741.5,21287.8,31.2
2148.0,24872.2,33.0
1700.7,21279.1,36.5
2102.3,24700.0,26.5
2094.0,24241.1,44.8
1849.9,24630.4,37.5
2258.4,23947.5,61.9
2109.0,24824.1,26.8
2147.4,24820.6,24.3
2863.0,13119.4,15.9
2909.9,13095.8,24.6
4358.5,25349.9,24.4
2155.9,24734.7,28.2
1742.7,24776.6,41.3
2239.4,19075.4,34.1
10239.8,14692.7,27.6
11597.1,22900.7,18.0
3430.0,24077.7,78.6
2087.2,24730.3,40.2
3177.4,12015.8,25.7
1247.9,24761.5,45.3
2049.4,24549.9,39.9
2074.8,24736.6,28.5
1574.1,21518.5,24.2
1436.3,24818.4,42.4
2436.3,697.0,12.2
14315.6,15244.1,18.4
2128.8,24786.6,22.3
5382.8,9864.4,16.6
1351.5,7006.1,10.9
2650.3,24049.8,59.4
1559.7,21512.5,41.8
2257.9,18053.7,27.8
1621.4,21496.4,27.3
15021.3,7192.3,8.3
2152.1,24905.9,30.8
18096.8,2040.5,14.3
18086.6,2062.4,17.2
5022.4,25335.1,49.3
18091.4,2085.1,18.3
9790.0,17822.3,24.1
2096.4,24772.3,22.4
896.6,1151.0,32.8
4504.1,25033.3,42.3
4939.4,16213.4,22.8
4967.0,25349.8,48.3
4319.0,25386.1,32.0
3102.4,8795.9,27.3
4368.5,25233.1,42.5
2752.5,24849.9,45.2
2381.6,4847.5,26.8
1240.8,23500.9,45.3
2097.5,24759.8,23.8
1944.3,24930.1,38.2
2541.8,13921.4,24.8
6536.9,1567.7,18.2
2356.7,25018.3,51.2
2100.0,24346.8,45.8
2061.5,24842.0,29.3
1954.8,10052.4,22.5
2073.5,2934.4,28.4
2222.3,24910.1,45.0
1925.5,10102.3,21.3
4330.3,7796.0,14.0
1471.8,2365.5,56.4
1828.8,19471.3,32.6
2126.6,24854.3,26.3
2150.0,24920.4,33.3
1359.4,20990.7,26.1
1249.6,24910.9,61.3
2109.7,24817.9,23.0
1047.6,24765.0,46.5
2488.5,22855.9,25.4
2578.8,12531.4,23.8
1612.4,22712.9,11.1
2651.5,24848.9,34.4
2022.5,24709.6,28.9
1934.9,24648.4,36.4
2636.0,4447.0,31.7
2094.0,18760.5,39.3
5859.9,19084.5,19.6
6531.7,1147.3,37.8
24377.4,3911.6,37.6
14298.1,14778.8,17.3
22443.2,16412.9,26.7
23130.4,3605.4,29.9
2354.0,13274.0,33.8
1352.9,19690.8,31.9
6396.9,3529.3,19.2
1887.0,15479.8,47.9
19066.9,5280.7,15.8
6318.0,4415.4,32.0
20977.0,21182.4,28.9
10054.4,6999.5,27.1
2709.0,12695.2,28.3
17365.3,2837.9,30.1
2103.8,14452.1,20.4
11011.5,6335.8,20.6
16762.7,3204.4,28.7
3468.1,8268.4,22.7
5243.7,10058.9,19.9
8551.5,7743.4,33.3
6567.2,2903.5,41.9
24352.0,3908.7,41.2
2699.4,12751.8,38.5
1465.7,17724.0,34.3
5380.4,6133.8,23.6
2064.3,14497.5,29.7
6336.1,3562.9,36.8
7017.5,1594.4,41.3
3375.8,8319.5,31.1
5177.3,10069.8,26.1
20968.5,21243.5,19.7
2166.9,13318.2,22.2
13311.4,5257.3,16.7
21545.6,20411.8,39.1
19256.7,1387.0,34.3
2301.1,17723.3,44.0
6950.7,8953.5,48.9
5263.3,5751.9,38.2
1678.3,20850.9,49.2
2008.3,4842.0,39.9
1444.1,17837.2,46.8
2395.5,14386.3,28.1
2384.0,20218.8,34.6
20233.3,22368.6,27.6
24838.3,4945.8,27.2
6105.2,3679.4,27.2
22839.9,3796.8,32.2
23918.2,5250.4,22.3
24359.7,3929.8,33.9
1110.2,10987.8,17.2
3237.2,8512.3,32.1
6967.4,1702.3,33.9
20989.2,21236.3,19.1
4299.0,19262.1,19.9
3951.5,10896.0,13.5
2056.2,13338.5,14.6
22174.2,17541.3,14.4
16719.9,3291.9,10.3
2031.9,4758.7,27.8
25012.3,3011.5,32.7
15298.5,21054.4,25.6
19336.1,1407.7,24.4
6478.8,24614.2,37.6
21453.4,20802.2,33.8
24846.9,4855.8,21.2
5640.0,6107.9,29.6
1494.7,19258.0,29.3
2429.1,14386.6,27.9
1132.4,10928.8,30.3
3149.0,8788.9,29.4
23774.2,3426.1,30.2
5071.2,25316.4,43.5
2275.8,19765.8,21.1
20904.1,21934.5,24.3
6438.7,24688.3,21.2
2049.8,16596.6,35.1
6869.3,1958.8,39.2
24965.4,2982.9,27.6
1734.3,15376.7,21.9
24318.7,3661.9,47.7
2106.9,24340.7,42.1
2254.0,19685.2,29.6
20929.4,21906.9,20.8
21394.6,20832.3,27.4
4187.4,7103.0,33.7
2951.6,23995.8,65.4
2250.0,24749.1,33.0
1030.2,10986.9,30.0
25030.3,3057.9,23.2
3209.4,8730.5,27.4
23652.8,3436.1,24.8
24340.1,3917.4,26.1
3244.1,23689.3,45.6
21541.6,20218.7,22.8
2254.4,24804.9,29.4
1286.3,19714.3,33.3
6379.7,24904.3,49.5
6483.4,1999.5,19.1
24278.4,3775.5,41.5
23748.2,3425.8,31.9
6474.0,2037.2,30.8
1206.3,19847.3,36.4
25056.8,3034.8,27.0
21579.7,20225.3,20.4
24337.7,3957.2,30.0
1777.5,15364.1,23.1
23631.3,3415.3,21.0
2755.8,24826.3,36.9
3151.8,8743.4,27.7
2268.9,24931.2,32.6
25070.7,3056.0,24.3
23595.3,3428.6,23.9
1195.2,19822.0,33.1
1763.9,15385.0,19.6
2244.9,1003.3,20.6
1224.5,19809.9,35.7
25079.0,2991.3,26.1
3283.4,23654.9,38.6
2217.2,24806.8,47.7
3145.5,8765.7,19.5
4177.7,7209.3,27.9
5171.7,25350.0,63.4
24032.2,5332.4,25.2
1756.9,24348.5,51.0
1564.9,18410.4,30.4
3329.2,1845.4,28.3
2229.0,24849.3,27.5
3251.1,23645.5,32.7
4368.7,21497.7,24.2
3200.6,8713.1,21.0
1109.6,19719.9,53.0
3172.2,8717.4,23.5
23981.1,5312.0,25.7
4164.6,7149.3,24.2
23637.8,3420.5,18.5
2019.7,24712.7,28.7
24030.7,5353.1,30.9
1362.1,21019.1,24.3
3227.3,8753.2,22.6
4165.1,7171.8,24.2
2327.8,24818.8,36.5
3193.5,8718.5,38.3
2956.5,23931.7,50.7
1792.7,15383.1,16.4
2402.9,20198.4,29.7
2128.2,24742.2,32.2
23593.6,3381.6,14.9
23607.8,3397.6,19.1
1018.9,19813.5,34.5
2220.5,20458.6,31.3
1254.1,649.3,32.5
2056.2,24647.7,37.0
1785.0,15407.1,20.3
23560.9,3413.1,22.3
2182.0,24894.8,34.6
4487.6,4307.5,15.6
2354.7,25025.9,36.8
22961.5,5581.3,25.2
1748.1,15383.3,18.2
5523.2,25003.9,53.9
2121.2,24724.1,26.4
18448.0,7324.0,45.0
2174.4,24748.3,28.0
23544.6,3471.8,23.7
4640.2,3569.1,29.4
1007.3,1583.4,17.4
23537.7,3451.0,24.7
1777.1,15390.9,18.5
2592.2,22976.7,52.0
1743.7,15392.7,21.7
20095.6,11462.3,26.9
693.1,4544.0,25.2
1050.4,19804.9,28.7
22593.0,5695.7,21.1
23541.5,3487.8,19.6
1078.8,19838.1,30.6
5527.1,25268.4,33.7
23529.9,3468.1,26.9
2214.8,24850.5,27.3
22616.0,5687.7,18.7
2110.2,24853.7,28.0
2593.6,23040.2,49.2
1065.6,19789.9,44.7
1941.1,24324.5,42.6
2206.0,24824.2,21.5
23525.1,3470.9,26.8
1074.5,19824.6,29.1
2102.2,24766.3,33.8
4330.6,21474.0,28.5
1053.6,19846.2,28.1
6219.4,9623.7,18.1
23537.8,3436.9,18.2
2158.2,24434.8,36.5
23499.5,3444.0,25.3
2333.9,24930.8,30.7
1031.8,19822.8,30.6
2175.1,24840.3,26.5
6390.4,24785.6,27.3
1549.9,25142.9,42.7
1336.3,20983.9,25.4
4081.3,6569.5,21.7
15388.4,21340.6,25.9
5532.8,24914.9,51.3
4259.5,25436.3,35.6
1913.5,24920.2,48.2
15455.4,21344.5,20.2
24688.0,12476.9,40.4
15428.9,21358.4,18.9
2168.2,24989.5,27.6
5525.8,24877.3,40.9
1289.8,1212.7,19.8
2080.4,24893.9,31.2
2168.7,24861.6,28.4
22525.1,5712.5,24.0
1403.7,21054.0,32.2
1425.9,21020.2,43.2
1928.3,10536.4,20.8
2237.7,24949.7,32.5
1416.1,21082.6,20.9
2140.2,24647.1,36.4
2196.3,24802.3,29.7
2594.5,23388.9,16.4
2051.0,24536.7,37.8
1249.2,24772.9,47.3
2173.6,24755.5,26.6
2177.9,24423.1,47.8
4449.6,25065.9,49.0
2168.7,24726.3,31.8
4517.9,25397.7,46.9
2326.0,25067.5,51.7
1865.7,24568.9,53.6
4460.2,25124.7,60.0
8344.1,11025.2,35.0
4511.7,25065.5,49.3
7672.4,25210.1,31.9
4368.9,25316.4,28.7
7605.7,25065.0,25.8
11637.3,13997.7,17.5
1948.5,24790.2,44.9
11631.8,14020.6,25.3
2264.9,24849.5,21.3
4358.6,25350.0,45.0
1693.2,15403.0,21.9
2149.0,24528.5,44.0
4504.4,25173.6,33.3
1640.6,24984.2,44.2
1821.9,10374.2,37.7
4477.0,25109.9,43.4
1530.3,24813.7,41.0
4500.3,25239.3,43.7
2461.4,25013.1,44.4
4431.5,25136.7,48.6
2134.7,24829.2,40.6
3175.0,8564.6,30.3
2013.6,24536.0,42.5
2240.2,24993.2,60.6
4458.2,25214.1,43.3
2035.9,24396.4,41.5
2651.9,25025.8,43.4
2150.0,24849.8,38.1
4503.3,25169.4,40.5
4493.3,25228.5,41.0
2122.9,24916.8,32.9
4462.5,25143.6,35.8
4355.9,25276.1,29.2
2205.0,24871.0,24.2
703.6,6815.9,11.8
1849.3,25032.4,40.8
4424.8,25162.1,41.8
2177.9,24548.0,39.1
2148.7,24867.3,34.9
2032.0,19480.0,32.1
4407.5,25253.4,43.0
4380.1,25217.9,50.2
2168.0,24749.8,31.8
1144.0,9644.8,23.3
2341.9,24434.1,44.7
4468.5,25305.7,31.6
799.4,24176.7,15.4
2092.2,24638.6,31.1
918.0,19518.3,29.3
2148.8,24905.0,54.7
896.5,19443.1,34.0
6858.7,8854.3,10.4
6897.0,8854.8,30.7
2141.3,24841.2,26.6
886.1,19493.1,22.4
913.3,19491.6,38.5
2055.5,24741.0,38.8
1670.5,4321.9,13.9
2042.3,24548.7,34.2
4390.7,25298.8,47.6
2163.3,25140.3,33.7
4412.5,25305.4,38.4
2165.4,24980.4,32.9
1991.4,24727.9,33.6
4998.6,25175.6,53.7
1248.9,24844.7,58.7
2161.7,24997.1,33.8
2158.8,24449.5,43.5
3655.3,526.8,26.6
2085.1,24827.0,21.1
1246.4,24703.4,52.2
5184.7,25090.7,32.8
4470.7,25377.7,33.6
876.3,11059.7,28.3
2203.7,24954.5,29.3
855.6,11130.7,28.3
900.1,11103.6,31.5
2297.1,24837.2,31.4
4484.9,25364.2,38.5
1436.6,10485.2,22.6
2008.1,24713.9,29.3
1506.7,10456.4,29.5
2248.7,24415.2,29.8
4513.0,25097.0,37.4
1440.3,10516.9,24.1
2347.1,18595.0,20.5
2323.5,18634.9,20.1
2051.1,25011.3,28.7
1505.6,10422.1,28.8
2162.8,24880.0,30.6
1461.1,10514.8,35.3
2379.0,22775.9,21.2
1799.4,16561.2,18.6
1984.0,24648.4,41.8
1434.6,10519.6,29.5
4332.3,25401.6,35.6
1784.8,16575.6,16.4
2092.9,24705.5,27.4
2423.1,22803.3,23.6
2408.8,22783.1,25.4
2400.0,22815.7,29.8
1201.2,25115.1,36.9
2397.1,22769.8,26.5
634.7,5032.9,27.8
1212.5,24589.7,22.4
2147.9,24888.8,20.9
1302.7,20976.1,39.1
4423.4,25345.7,43.8
1202.7,2711.0,13.6
4585.2,25329.7,29.7
2087.8,24825.9,32.9
21056.8,2953.8,19.1
21086.3,2946.9,22.8
21087.1,2907.7,25.3
2551.9,25067.8,40.6
2651.6,24890.0,45.3
4380.4,25328.0,50.7
2006.3,24767.0,33.7
2121.6,24898.5,69.5
1936.2,6061.3,26.6
1965.2,24855.6,31.6
2063.7,24829.6,37.6
25109.3,3973.0,23.1
1935.1,24646.1,43.5
2326.5,25122.6,23.5
1682.7,16289.1,24.1
25134.5,3934.8,18.1
2034.9,9966.4,23.2
1306.9,21038.0,53.1
1674.1,16268.7,29.9
4371.7,25362.0,31.2
23784.3,15190.2,12.1
23759.6,15193.7,14.8
23775.7,15173.4,17.1
2427.3,22851.7,27.6
4354.3,25263.7,41.5
24371.7,3936.5,21.3
2507.2,23397.4,12.2
1846.0,24645.5,57.1
4390.0,25275.5,43.5
2257.8,25120.6,39.0
458.1,11075.4,25.7
24331.8,3926.7,23.3
24379.7,3941.1,22.4
662.1,6907.8,16.0
4441.8,25237.0,52.1
1950.6,24876.2,49.6
24320.7,3943.6,21.2
2187.4,24734.2,41.8
4743.2,4973.1,25.2
20918.3,21821.8,16.4
4496.9,25090.8,32.0
2018.6,24811.9,29.8
739.9,11093.9,23.0
2076.0,24880.7,32.7
2315.0,13162.9,15.4
1261.0,21050.5,33.6
2405.2,24851.1,55.9
2334.7,13156.5,24.1
2189.1,24744.9,39.5
4465.0,25208.1,55.0
772.5,1441.5,19.9
2090.2,24787.5,28.8
1258.0,24855.3,55.0
1932.8,24845.0,35.5
6575.5,9034.7,16.1
6603.6,9032.2,18.4
2408.0,23821.4,60.0
1276.9,20944.2,38.2
2252.4,25114.4,25.9
2057.3,24846.5,28.9
4412.6,25287.2,40.4
2547.6,23434.9,36.2
2115.5,24819.8,27.9
2657.5,23424.1,35.4
2552.2,25009.0,55.5
2503.6,23438.8,44.1
1695.6,24697.1,12.7
1918.2,25063.2,61.5
2131.3,24241.3,52.1
1264.2,2230.1,26.9
4127.7,7720.3,24.1
20627.7,21788.6,19.6
2594.9,23481.3,47.1
20605.8,21815.4,23.1
1961.8,24749.3,37.6
1622.3,24242.0,65.8
2366.6,24971.6,28.4
1647.6,24248.9,44.0
2475.0,23465.5,40.3
5444.2,5961.0,27.9
2558.7,23479.8,36.4
2090.6,24901.0,25.5
3313.1,8528.7,19.6
3289.1,8463.6,43.7
2180.9,25074.7,45.1
2509.5,9541.6,14.5
2516.4,23408.7,35.1
1368.5,21019.2,19.3
1945.1,25054.5,44.5
1971.2,24929.9,34.9
2576.3,23438.0,57.7
3089.5,1386.0,12.6
2605.6,23447.9,50.2
1978.0,24920.4,48.6
2105.6,24837.5,32.2
1949.7,24949.4,41.0
2451.1,25245.7,45.4
2441.2,22742.3,26.8
17267.5,2640.8,26.5
2115.1,24886.5,33.4
12621.4,5522.6,24.3
4559.1,24941.3,29.3
2599.5,23442.4,43.5
1368.0,21002.9,41.5
2208.6,24746.7,26.4
2611.1,23436.4,25.4
1605.6,24519.8,41.6
827.2,769.7,27.5
7838.8,7955.5,10.8
2059.4,24751.8,28.9
2545.5,23451.6,48.3
5571.9,6073.2,23.7
5514.6,6402.6,17.5
2503.2,23454.1,20.1
2610.2,23487.5,44.8
2583.1,23458.8,41.6
1838.4,18462.7,22.6
2550.9,23496.5,56.2
539.2,11436.4,19.9
2431.8,23679.3,62.8
542.2,11350.2,28.2
2108.7,19399.9,31.7
1987.5,24752.5,50.4
23303.6,16410.5,18.3
5534.6,24985.9,35.7
1990.3,24937.0,57.8
23302.4,16432.1,19.1
2641.5,23384.5,20.8
2578.1,23401.1,33.9
2570.1,23406.2,31.4
20247.9,22374.6,19.2
2512.7,23451.6,38.9
3934.0,6504.3,31.1
2041.1,24858.9,33.2
2372.5,19441.6,35.2
2331.2,24861.1,51.8
2182.3,25139.9,30.0
2396.2,19523.2,34.6
1936.6,24638.7,29.4
23301.4,16384.4,25.7
1282.0,20945.8,22.4
2483.1,23449.5,37.7
23269.2,16414.2,23.1
873.9,3684.0,13.9
8355.1,8473.5,21.5
2560.1,25270.3,54.9
3715.3,7844.4,21.5
1963.1,24625.0,38.2
23294.8,16405.0,26.7
2160.5,25175.8,31.5
17872.6,2798.3,16.2
1537.1,24937.9,57.8
5411.2,5709.0,27.2
2135.7,24973.9,49.8
2052.6,24931.7,24.0
5402.8,5693.4,28.6
23321.3,16388.0,28.1
2202.4,25021.8,31.6
23340.9,16421.6,27.7
23323.7,16407.4,26.9
1616.2,23676.4,23.3
1830.9,13373.6,16.7
2059.6,24729.5,61.7
1925.2,24648.0,37.6
10944.1,3485.9,21.4
23328.6,16413.5,22.3
2985.8,12848.8,30.6
2205.7,24749.5,44.2
23327.4,16369.9,23.6
2608.7,4211.6,11.0
4445.2,25003.0,55.2
23299.0,16393.1,19.3
23317.7,16389.9,23.6
2972.5,12876.7,16.1
2159.7,25119.2,29.0
5691.6,20645.9,24.2
2999.9,12887.3,14.5
4568.4,24914.5,49.3
20847.4,5685.4,35.9
23304.8,16421.9,21.5
23312.4,16374.9,24.1
2084.2,24880.0,45.0
20794.7,5669.7,23.3
23297.7,16421.4,21.0
20817.0,5706.3,15.5
2766.8,25294.1,42.4
20825.0,5686.2,24.2
2300.4,15895.9,21.5
2069.6,24940.5,29.9
3052.5,24845.3,46.7
5116.5,10380.4,38.7
1994.3,24795.2,30.7
3661.5,1292.5,21.5
1819.2,19395.0,25.7
1839.4,24918.8,31.8
1842.2,19347.1,26.4
1768.8,10257.9,26.7
2081.6,24835.5,52.7
2307.3,24846.8,42.1
23707.1,5768.5,32.5
2121.6,24803.6,13.3
23751.2,5755.3,15.9
2076.8,24948.7,33.6
23729.9,5786.2,20.0
1930.9,18968.9,37.3
1981.9,24744.8,36.9
23761.7,5756.2,15.0
467.7,11161.4,45.4
1942.7,24748.8,42.5
23738.5,5770.2,17.6
2071.5,25007.0,72.2
447.9,11115.3,27.8
470.2,11160.5,42.1
1935.5,18953.2,22.6
1761.6,24546.3,40.7
1891.1,18999.0,28.2
1789.4,19442.6,27.7
1767.2,19460.9,33.3
1814.1,19410.9,20.9
2147.3,25109.8,41.4
1531.8,8694.9,21.1
1956.7,24661.1,45.6
6388.2,2917.2,23.0
1938.4,24736.6,26.9
1916.1,24756.2,34.7
1394.2,24691.6,13.6
2087.6,24915.4,65.5
2131.6,25028.4,33.7
3806.7,25096.6,39.5
1627.9,4457.7,23.4
20135.3,21764.8,22.5
1347.6,19457.7,45.3
2686.2,16632.6,29.6
2087.9,15383.9,36.6
3457.4,8238.9,26.4
6325.2,2764.8,36.9
4369.7,18364.0,24.7
6956.4,1570.8,17.4
22653.5,16954.0,28.7
11929.9,9600.6,19.5
6162.5,3530.3,19.8
2465.0,3574.0,20.5
23343.7,15940.5,21.2
3291.3,11658.5,34.5
22210.8,17863.8,21.8
16937.8,6217.5,14.8
15045.3,7081.7,16.7
16307.5,3898.1,12.7
1306.4,16209.7,21.6
6404.7,3010.5,39.5
21744.6,1926.4,54.1
908.7,11030.1,51.0
24305.6,3852.4,32.7
6903.7,9021.8,20.2
20889.2,2196.0,30.5
1380.6,20835.9,43.7
2135.7,20392.5,34.8
3401.6,8458.8,36.6
16921.0,6206.4,18.3
22709.5,16888.6,21.3
4337.3,18392.9,28.0
2351.8,9438.1,41.4
7047.8,1566.4,23.9
14857.8,24909.5,34.7
23352.4,15986.7,25.2
10742.9,6481.0,21.1
5704.9,9809.5,29.9
11947.7,9612.4,13.4
6210.5,3547.8,23.0
4206.2,7427.2,15.6
1407.1,10514.8,12.5
1389.4,19442.8,38.3
6198.8,18327.5,23.4
9121.7,7420.2,23.3
2950.4,24948.7,36.3
22632.4,16803.6,23.8
20881.5,21611.2,20.2
2168.1,20507.1,41.3
24314.1,3832.4,31.3
21760.2,2024.8,20.2
2262.6,5721.6,27.8
23306.6,15932.5,20.0
6300.8,2685.1,21.1
2097.4,20565.3,33.4
2974.5,8829.9,46.3
18507.8,1023.4,25.8
6198.9,3591.7,24.4
22677.4,16777.8,31.9
17677.9,24777.2,23.9
3260.8,24522.7,28.6
1002.8,19555.9,35.5
23336.4,15994.0,19.8
14966.3,25027.3,32.7
2458.1,3568.6,16.1
22222.7,17797.0,9.9
2852.9,24849.1,45.3
6260.7,3439.9,19.5
2997.9,9248.8,29.3
14681.2,24896.9,26.4
5276.7,24124.0,47.1
16563.3,3586.4,22.6
22661.1,16807.3,22.2
5346.6,16133.3,14.1
22196.5,17795.9,17.8
2104.7,24780.1,42.7
1327.2,20434.5,40.7
14645.4,24832.9,29.4
2927.1,24842.3,34.5
8281.9,18675.9,30.7
935.2,19540.9,30.2
2028.5,16750.0,19.6
24396.3,3890.9,16.4
20873.0,21552.1,18.8
13525.2,25187.0,23.8
2135.6,24682.9,25.0
16526.3,3600.7,24.1
1756.4,19490.2,40.2
5368.9,5668.3,23.0
3074.4,9120.5,26.6
24418.5,3864.1,15.5
2031.0,15614.7,32.3
8709.3,7703.7,31.7
3102.1,9070.5,34.7
17646.8,24791.3,25.9
2005.6,16787.2,21.9
17648.5,24812.0,26.0
1737.5,19505.2,58.4
3050.8,12709.3,20.6
14830.3,24966.9,44.8
4607.1,7540.5,36.2
1468.5,3497.7,20.4
16537.2,3602.7,22.9
17667.9,24721.2,24.3
16562.3,3586.7,32.5
22656.8,16708.4,17.5
3055.9,9150.6,41.1
1969.6,24644.8,45.3
1243.2,18137.3,36.9
22692.2,16716.3,18.4
16536.5,3612.1,16.2
25096.5,3910.5,34.6
2621.5,24699.5,56.4
22672.0,16722.4,20.1
3100.3,9131.9,27.5
1703.3,19486.6,35.6
2027.4,24921.7,40.4
22662.3,16677.5,22.4
6223.6,18351.1,29.6
14711.3,24808.7,30.3
1319.2,18127.8,23.8
1248.9,18138.7,26.0
977.0,19514.4,25.3
1286.2,20516.3,16.1
921.6,19556.0,26.0
7319.5,21124.7,18.7
21820.8,18987.5,17.2
1297.6,18131.8,25.1
16538.6,3607.6,21.8
21799.3,18967.0,17.8
1267.4,18090.2,28.8
1965.4,24749.9,52.6
1317.1,18126.9,31.0
1219.9,18139.5,19.8
1256.9,18138.0,24.9
16585.2,3606.1,19.6
5405.5,25034.6,33.2
1863.6,24547.8,49.8
16543.0,3579.0,28.3
1261.5,18162.1,20.5
1235.7,18107.2,19.0
2761.9,25249.9,53.2
2068.1,24909.2,63.3
2256.4,25135.0,44.2
1978.7,24788.8,37.6
923.5,19550.1,27.7
5387.1,24997.0,31.1
